customer_id,institution_type,region,product_tier,account_age_months,monthly_transaction_volume,avg_transaction_value,api_calls_per_month,num_active_users,revenue_monthly,support_tickets_6m,support_tier,days_since_last_login,feature_adoption_score,payment_method,payment_delay_days,contract_months_remaining,num_integrations,churn
INST_02872,Payment Processor,Latin America,Professional,73,1561,383.52,54587,1466,10542.2,8,Standard,2,80.6,ACH,5,20,6,0
INST_02873,Credit Union,Latin America,Basic,7,9569,979.4,42007,132,45817.52,11,Standard,1,65.1,Wire Transfer,8,14,9,0
INST_02874,Insurance Company,Europe,Enterprise,31,2526,322.75,36122,10000,15571.08,10,Priority,5,85.4,Credit Card,6,26,3,0
INST_02875,Credit Union,Europe,Professional,20,4161,234.0,2153,339,4912.93,7,Priority,2,76.5,Wire Transfer,6,12,4,0
INST_02876,Credit Union,Asia Pacific,Professional,6,3793,1519.84,26087,20,1794.73,9,Standard,22,81.6,Credit Card,10,0,8,1
INST_02877,Bank,North America,Professional,7,2900,213.44,25573,90,285717.4,4,Priority,0,70.8,Wire Transfer,4,3,4,0
INST_02878,Investment Firm,Europe,Professional,16,244576,1173.05,9283,149,1504.89,5,Standard,20,56.4,ACH,5,2,4,1
INST_02879,Bank,North America,Basic,13,1096,1521.0,13849,173,7920.37,10,Standard,1,69.2,ACH,3,7,3,0
INST_02880,Bank,North America,Professional,8,1081,796.46,618,1408,10561.64,9,Standard,5,64.2,ACH,14,32,3,0
INST_02881,Payment Processor,Europe,Enterprise,39,8443,90.1,4247,26,11338.56,10,Standard,2,88.4,Credit Card,5,6,3,0
INST_02882,Bank,Europe,Professional,15,1220,416.79,87793,13,119614.03,9,Standard,11,51.6,ACH,1,21,2,0
INST_02883,Bank,Latin America,Professional,25,1925,316.59,295609,438,5278.28,8,Priority,8,65.1,ACH,9,28,2,0
INST_02884,Bank,North America,Basic,5,584,222.47,5350,59,4261.6,6,Premium,1,93.4,Invoice,2,26,7,1
INST_02885,Payment Processor,Asia Pacific,Basic,18,6231,478.81,28977,10000,50433.81,5,Standard,5,95.3,ACH,9,11,7,0
INST_02886,Credit Union,North America,Professional,9,6351,1015.41,114413,810,4008.51,9,Premium,16,85.0,Wire Transfer,0,17,4,0
INST_02887,Credit Union,North America,Professional,17,1857,232.7,10093,57,18288.66,4,Standard,1,69.8,ACH,1,2,13,0
INST_02888,Insurance Company,North America,Enterprise,36,8709,328.44,60740,1317,6578.65,5,Standard,11,66.1,ACH,3,3,5,0
INST_02889,Insurance Company,Europe,Professional,35,183,302.09,20937,552,19564.31,7,Standard,11,64.3,ACH,2,8,6,0
INST_02890,Bank,North America,Professional,10,1032,1630.51,131347,464,14591.18,7,Priority,3,80.5,Wire Transfer,15,5,8,0
INST_02891,Investment Firm,Europe,Professional,28,2310,296.33,3217,119,2684.72,8,Priority,0,88.9,ACH,6,2,7,0
INST_02892,Insurance Company,Asia Pacific,Basic,68,513,91.72,4201,316,500.0,10,Priority,1,79.6,Wire Transfer,3,9,4,0
INST_02893,Investment Firm,Europe,Enterprise,23,216,61.06,33500,3,500.0,5,Priority,4,77.5,Wire Transfer,17,19,3,0
INST_02894,Bank,Europe,Professional,3,1878,623.45,25445,1588,500.0,13,Premium,4,61.8,ACH,14,7,6,1
INST_02895,Payment Processor,Asia Pacific,Basic,27,8442,161.93,20241,1,4286.41,7,Priority,0,80.6,Credit Card,1,10,4,0
INST_02896,Credit Union,Asia Pacific,Professional,2,20397,900.07,52247,66,500.0,7,Premium,2,49.0,ACH,1,29,7,1
INST_02897,Bank,Europe,Enterprise,49,1311,81.66,5453,8,3866.15,10,Priority,3,70.8,Wire Transfer,8,27,5,0
INST_02898,Credit Union,North America,Enterprise,17,8953,211.31,2823,60,6006.82,10,Standard,11,27.9,ACH,2,1,7,1
INST_02899,Bank,Latin America,Basic,11,7745,81.72,10402,129,17753.53,8,Priority,16,91.2,Wire Transfer,0,2,3,1
INST_02900,Bank,Europe,Enterprise,1,18544,679.62,12302,17,10473.14,9,Standard,6,52.2,ACH,12,33,3,1
INST_02901,Insurance Company,North America,Basic,11,1762,878.85,14391,1,19012.04,3,Standard,2,84.9,Wire Transfer,6,13,10,0
INST_02902,Bank,North America,Basic,56,200,605.68,147793,215,9144.04,5,Standard,8,55.4,Wire Transfer,2,0,3,1
INST_02903,Credit Union,Asia Pacific,Enterprise,1,3311,109.6,69956,6346,3025.06,9,Priority,20,74.9,Credit Card,22,14,5,0
INST_02904,Credit Union,North America,Enterprise,15,651,164.86,49013,78,4192.39,15,Priority,0,62.5,Credit Card,4,27,3,0
INST_02905,Bank,Middle East,Professional,64,1007,534.42,30730,834,1369.96,8,Priority,2,41.6,Credit Card,3,32,3,1
INST_02906,Payment Processor,North America,Professional,12,1897,53.23,11484,2225,6919.71,7,Priority,5,64.4,ACH,3,25,4,0
INST_02907,Bank,Asia Pacific,Enterprise,13,1792,302.06,6118,4,500.0,9,Standard,2,67.6,ACH,2,9,7,0
INST_02908,Bank,North America,Professional,20,3686,2490.62,3656,65,24319.97,6,Standard,13,83.4,Wire Transfer,1,35,4,0
INST_02909,Bank,Europe,Enterprise,14,8558,325.07,7771,14,1170.41,8,Standard,2,94.0,Wire Transfer,17,5,4,1
INST_02910,Bank,Latin America,Professional,4,1717,67.61,20653,34,6190.48,12,Priority,15,45.7,Invoice,10,13,3,1
INST_02911,Bank,Europe,Enterprise,1,5396,194.63,3895,3176,7960.26,4,Standard,12,56.9,Credit Card,1,12,4,0
INST_02912,Insurance Company,Europe,Enterprise,22,3047,189.27,28403,221,28115.73,8,Premium,1,58.6,Credit Card,13,17,6,0
INST_02913,Payment Processor,North America,Basic,60,12127,5262.55,16454,613,500.0,13,Standard,0,42.8,ACH,0,4,5,1
INST_02914,Bank,North America,Enterprise,2,2246,2977.43,12137,137,3016.38,7,Standard,7,80.6,Wire Transfer,1,22,7,0
INST_02915,Investment Firm,North America,Professional,5,2648,969.83,125781,16,11212.36,9,Standard,3,88.4,Wire Transfer,12,22,4,0
INST_02916,Insurance Company,Asia Pacific,Professional,11,1700,267.28,549,503,67966.84,7,Priority,1,70.1,Wire Transfer,0,16,6,0
INST_02917,Insurance Company,North America,Professional,39,2337,1704.04,12387,1414,4636.7,2,Priority,17,58.8,ACH,13,3,3,0
INST_02918,Credit Union,North America,Basic,7,920,103.53,646,262,2015.22,10,Priority,0,75.6,Credit Card,2,27,4,0
INST_02919,Bank,Europe,Professional,51,793,1468.34,31503,357,102794.09,8,Priority,12,44.0,Wire Transfer,0,33,3,0
INST_02920,Bank,Europe,Enterprise,1,9543,1228.52,69097,16,16380.4,8,Standard,5,45.3,ACH,0,12,2,1
INST_02921,Insurance Company,Asia Pacific,Basic,67,587,336.43,2902,529,38578.48,7,Standard,0,75.7,Credit Card,2,8,8,0
INST_02922,Insurance Company,North America,Professional,19,1847,1582.92,3517,1673,800.86,18,Standard,3,56.5,Credit Card,6,34,7,1
INST_02923,Bank,North America,Enterprise,25,13670,235.88,1724,307,10739.61,9,Standard,5,76.8,Wire Transfer,5,5,3,0
INST_02924,Credit Union,Latin America,Professional,11,1756,88.4,24232,5,967.79,11,Standard,1,48.6,Invoice,1,17,11,0
INST_02925,Payment Processor,North America,Professional,36,10333,1304.48,13211,2818,693.97,5,Priority,0,71.6,Invoice,2,24,7,0
INST_02926,Insurance Company,Latin America,Professional,4,1228,364.2,14501,27,11764.24,8,Standard,2,90.0,ACH,1,1,5,1
INST_02927,Payment Processor,Latin America,Professional,1,616,830.59,12683,298,13066.03,12,Premium,5,64.7,Wire Transfer,2,29,5,1
INST_02928,Insurance Company,Asia Pacific,Professional,12,272,3586.97,5113,824,2385.07,15,Standard,10,72.0,ACH,1,24,8,0
INST_02929,Credit Union,North America,Enterprise,46,21355,169.57,120308,1036,42110.65,4,Priority,22,87.9,Invoice,7,26,3,0
INST_02930,Investment Firm,Asia Pacific,Professional,33,541,339.66,33140,5,2825.58,9,Premium,1,70.0,ACH,2,7,4,0
INST_02931,Investment Firm,Asia Pacific,Enterprise,17,9143,2653.31,3725,183,3278.13,7,Standard,0,77.9,ACH,2,9,3,0
INST_02932,Bank,Europe,Professional,20,665,900.07,7701,162,4656.14,6,Premium,28,58.0,Credit Card,4,35,3,0
INST_02933,Credit Union,North America,Professional,3,21505,174.21,5954,1978,3413.82,6,Standard,1,96.3,ACH,1,12,2,1
INST_02934,Insurance Company,North America,Professional,44,81648,128.25,181478,338,33386.04,8,Premium,9,67.6,ACH,2,0,4,1
INST_02935,Bank,North America,Professional,37,237,214.07,64012,2011,1030.13,11,Priority,10,62.1,Credit Card,0,12,3,0
INST_02936,Insurance Company,Europe,Professional,25,585,166.32,18219,392,1585.23,7,Priority,0,63.8,Wire Transfer,0,13,3,0
INST_02937,Investment Firm,Europe,Basic,15,9506,536.37,285167,129,822.94,4,Standard,11,55.2,ACH,3,31,3,1
INST_02938,Payment Processor,North America,Basic,80,6435,443.24,194476,210,82890.49,8,Premium,2,59.4,Credit Card,32,10,6,1
INST_02939,Bank,Europe,Basic,50,9560,564.02,15582,2304,3020.63,10,Standard,11,70.2,Invoice,4,28,7,0
INST_02940,Bank,North America,Basic,24,1260,147.09,11898,14,1551.88,5,Standard,2,67.1,Credit Card,3,3,4,0
INST_02941,Investment Firm,Europe,Professional,11,58764,370.55,12790,758,3194.03,9,Priority,9,48.2,Invoice,1,18,6,0
INST_02942,Bank,Latin America,Basic,23,3558,50.0,5275,47,17563.61,14,Premium,12,51.5,Credit Card,2,14,6,0
INST_02943,Insurance Company,North America,Professional,20,480,480.11,296843,32,13301.71,12,Premium,0,62.1,Wire Transfer,7,11,5,0
INST_02944,Insurance Company,North America,Basic,12,2039,1653.3,4867,936,2073.99,7,Priority,5,53.3,Invoice,3,27,8,1
INST_02945,Bank,North America,Professional,8,490,72.99,81020,30,2698.96,7,Standard,2,57.2,Credit Card,5,21,1,1
INST_02946,Credit Union,Europe,Professional,12,32416,720.62,62057,292,553.79,12,Priority,13,58.9,ACH,2,34,6,0
INST_02947,Credit Union,Asia Pacific,Basic,20,1107,193.79,13942,61,6051.64,6,Standard,4,56.1,Wire Transfer,1,12,4,0
INST_02948,Credit Union,Latin America,Enterprise,13,6239,1056.8,332723,2,33640.17,5,Standard,3,79.4,Wire Transfer,3,4,6,0
INST_02949,Payment Processor,North America,Basic,7,1471,488.03,2124,350,2053.57,11,Priority,1,80.3,Wire Transfer,2,8,1,1
INST_02950,Insurance Company,Middle East,Professional,34,1184,655.66,19544,186,12755.52,11,Priority,2,97.4,ACH,0,24,4,0
INST_02951,Investment Firm,North America,Enterprise,18,169,436.06,10577,4,2052.53,6,Premium,35,59.1,ACH,2,23,7,1
INST_02952,Insurance Company,Europe,Professional,1,7311,1986.24,93049,42,950.06,9,Standard,13,76.3,Wire Transfer,2,22,2,0
INST_02953,Credit Union,North America,Basic,11,20926,612.1,37434,5,13635.33,7,Standard,2,84.3,Invoice,6,25,2,0
INST_02954,Payment Processor,Latin America,Professional,51,754,173.03,1650,553,166287.6,7,Standard,6,86.3,Invoice,2,3,6,1
INST_02955,Investment Firm,Europe,Professional,33,293,454.16,141381,1805,11104.83,9,Priority,43,67.6,Wire Transfer,12,10,2,0
INST_02956,Insurance Company,Asia Pacific,Enterprise,9,9946,259.13,45624,684,2641.8,6,Standard,8,42.7,Wire Transfer,5,20,4,0
INST_02957,Payment Processor,Asia Pacific,Enterprise,66,252,490.23,4659,880,2910.12,10,Priority,2,60.8,ACH,10,15,3,0
INST_02958,Bank,North America,Professional,1,18569,243.78,13036,58,86144.21,7,Priority,0,66.3,Wire Transfer,1,18,5,0
INST_02959,Insurance Company,North America,Enterprise,78,767,179.08,3134,397,7789.02,9,Premium,11,64.6,Wire Transfer,8,7,5,0
INST_02960,Bank,Latin America,Basic,6,569,512.41,17047,146,1557.95,7,Premium,2,55.7,Wire Transfer,0,21,9,0
INST_02961,Bank,North America,Basic,1,4327,431.36,27589,207,4476.79,9,Standard,1,87.6,Wire Transfer,6,12,8,0
INST_02962,Bank,North America,Enterprise,13,628,1446.28,13333,831,6786.64,11,Standard,0,88.8,ACH,2,28,7,0
INST_02963,Payment Processor,Europe,Basic,10,1032,245.19,11207,1231,9935.01,10,Standard,0,81.5,Wire Transfer,1,21,5,1
INST_02964,Payment Processor,Europe,Basic,18,5069,50.0,1960,73,47479.73,9,Priority,0,70.5,ACH,5,35,6,0
INST_02965,Insurance Company,North America,Basic,38,77,260.7,36529,11,33317.82,14,Priority,5,57.3,Credit Card,0,21,5,0
INST_02966,Insurance Company,North America,Professional,44,35018,57.3,1228,105,6616.74,10,Standard,10,83.2,ACH,15,1,6,0
INST_02967,Investment Firm,North America,Professional,12,3182,664.35,23077,100,4618.19,8,Standard,15,52.8,ACH,1,7,4,0
INST_02968,Payment Processor,Europe,Professional,13,428,54.13,1482,247,8901.53,7,Standard,8,89.6,Credit Card,8,9,2,1
INST_02969,Credit Union,Latin America,Basic,3,648,123.22,23759,664,1973.67,3,Standard,0,61.0,Wire Transfer,5,0,7,1
INST_02970,Credit Union,Middle East,Professional,1,13193,261.18,21825,4,21375.78,3,Priority,20,76.8,Invoice,2,33,9,0
INST_02971,Bank,Europe,Enterprise,24,7343,2572.78,40336,44,3622.04,3,Standard,0,83.7,Invoice,6,22,7,0
INST_02972,Insurance Company,North America,Enterprise,1,23865,111.33,80292,26,10263.53,6,Priority,9,84.4,ACH,2,29,6,0
INST_02973,Insurance Company,Latin America,Professional,31,1070,409.48,106019,1410,64207.82,12,Standard,28,66.3,ACH,5,21,2,0
INST_02974,Credit Union,Europe,Enterprise,18,4651,809.14,1968,101,11262.23,2,Priority,15,76.5,Credit Card,0,30,2,0
INST_02975,Bank,North America,Professional,5,5652,2394.36,20184,58,6946.93,9,Priority,8,83.9,Invoice,15,22,7,0
INST_02976,Insurance Company,Latin America,Basic,18,8458,1025.93,449733,391,2261.81,8,Standard,5,79.7,Credit Card,0,2,3,1
INST_02977,Bank,Asia Pacific,Basic,4,16170,1499.2,26334,51,4371.62,6,Priority,53,73.4,Wire Transfer,3,1,6,1
INST_02978,Insurance Company,Asia Pacific,Basic,13,1016,1138.16,6329,144,894.2,8,Standard,6,67.2,Credit Card,1,15,7,1
INST_02979,Payment Processor,Asia Pacific,Professional,38,2511,94.54,19544,3886,10935.83,3,Standard,12,75.6,Invoice,2,23,1,0
INST_02980,Credit Union,North America,Basic,14,1193,621.19,12388,3697,500.0,8,Priority,1,80.1,ACH,2,30,4,0
INST_02981,Bank,North America,Professional,3,2754,1116.99,3771,71,21006.98,9,Standard,7,91.6,ACH,19,32,6,0
INST_02982,Insurance Company,Asia Pacific,Basic,30,8498,128.02,81117,106,14728.29,9,Standard,0,70.4,Wire Transfer,0,29,9,0
INST_02983,Insurance Company,North America,Enterprise,4,249,201.2,52919,48,5694.6,2,Priority,11,76.5,ACH,0,3,3,1
INST_02984,Credit Union,Europe,Professional,32,15741,153.88,2975,4,2209.4,9,Standard,3,79.2,ACH,17,27,4,1
INST_02985,Payment Processor,Asia Pacific,Enterprise,15,539,1019.58,19150,958,4796.35,8,Priority,2,93.4,ACH,0,12,3,0
INST_02986,Bank,Asia Pacific,Enterprise,14,1879,371.25,9417,10000,500.0,13,Premium,2,91.9,Credit Card,0,30,6,0
INST_02987,Credit Union,Europe,Basic,45,19262,274.51,1993,66,16910.68,8,Standard,27,73.5,Wire Transfer,3,29,5,0
INST_02988,Insurance Company,Asia Pacific,Professional,29,4875,86.66,2637,34,3843.98,3,Priority,14,51.5,ACH,1,23,12,0
INST_02989,Payment Processor,Asia Pacific,Basic,1,4960,372.09,3297,90,47707.64,9,Standard,10,66.9,Invoice,1,32,3,1
INST_02990,Bank,Asia Pacific,Enterprise,8,507,204.16,20178,172,8848.34,10,Priority,4,67.9,ACH,8,19,7,0
INST_02991,Insurance Company,North America,Professional,49,622,540.24,11081,19,6954.54,11,Standard,3,62.9,ACH,1,8,3,0
INST_02992,Investment Firm,North America,Basic,1,12232,102.35,5225,65,8968.04,10,Priority,6,35.3,Wire Transfer,1,23,8,1
INST_02993,Credit Union,North America,Basic,18,1231,499.44,12236,922,1137.67,12,Standard,5,85.9,Wire Transfer,5,6,2,0
INST_02994,Bank,North America,Professional,31,1418,238.24,67595,186,2498.66,6,Standard,15,93.7,Credit Card,22,27,6,0
INST_02995,Payment Processor,North America,Enterprise,23,12656,90.09,37610,1460,5999.45,6,Priority,25,77.0,Invoice,3,31,4,0
INST_02996,Bank,North America,Professional,34,617,82.04,98992,286,3121.76,7,Priority,18,37.3,Credit Card,5,23,8,1
INST_02997,Bank,Europe,Enterprise,31,4464,98.26,15639,20,2069.85,6,Standard,10,88.0,ACH,3,17,4,0
INST_02998,Bank,Latin America,Professional,28,3179,314.92,243734,52,3217.65,7,Standard,3,53.6,ACH,0,34,2,0
INST_02999,Payment Processor,North America,Basic,41,2968,466.47,37127,232,5251.11,6,Priority,10,84.4,ACH,2,28,3,0
INST_03000,Investment Firm,Asia Pacific,Enterprise,24,1369,557.68,10578,19,159231.34,7,Standard,10,69.4,Wire Transfer,4,16,3,0
INST_03001,Insurance Company,Asia Pacific,Basic,12,1249,583.51,25321,15,3016.68,10,Standard,1,83.0,ACH,0,19,5,0
INST_03002,Bank,North America,Enterprise,15,591,162.35,3387,17,1779.09,7,Priority,11,65.8,Wire Transfer,0,25,5,1
INST_03003,Investment Firm,Latin America,Professional,30,6148,1436.67,13914,375,3908.49,12,Standard,17,80.0,Credit Card,8,15,4,0
INST_03004,Investment Firm,Europe,Basic,50,1094,237.3,41980,76,46741.72,11,Priority,9,87.1,Credit Card,0,14,5,0
INST_03005,Insurance Company,North America,Professional,7,12747,692.41,55133,1246,52033.22,9,Standard,7,95.7,Credit Card,0,31,4,0
INST_03006,Payment Processor,Asia Pacific,Enterprise,10,2128,331.3,11905,29,91459.1,10,Standard,1,77.8,ACH,1,13,8,0
INST_03007,Bank,North America,Enterprise,64,609,633.17,1330194,1,5385.49,11,Priority,7,68.7,ACH,0,35,4,0
INST_03008,Investment Firm,Asia Pacific,Basic,20,2086,311.94,17012,117,12866.58,6,Standard,6,54.0,Wire Transfer,7,12,10,0
INST_03009,Bank,North America,Basic,4,1609,647.01,1776,2880,1017.36,6,Priority,3,95.9,Credit Card,3,27,3,0
INST_03010,Credit Union,Asia Pacific,Professional,26,13543,399.87,135930,157,2892.39,4,Standard,0,50.7,Invoice,1,18,6,0
INST_03011,Bank,Europe,Professional,112,1713,1071.28,54758,12,922.76,3,Standard,3,67.4,Wire Transfer,0,2,3,1
INST_03012,Bank,Europe,Professional,41,1969,151.05,31180,7,9995.48,18,Standard,17,67.1,Credit Card,4,28,9,0
INST_03013,Credit Union,North America,Basic,32,24768,50.0,10966,1282,5206.27,4,Priority,10,76.6,Credit Card,4,29,2,0
INST_03014,Investment Firm,Asia Pacific,Enterprise,5,6389,125.46,39736,34,6900.05,5,Standard,3,55.3,ACH,5,26,4,0
INST_03015,Bank,Asia Pacific,Professional,50,36100,1454.91,249827,2380,1381.17,2,Standard,1,66.1,Wire Transfer,7,33,6,0
INST_03016,Insurance Company,Europe,Enterprise,17,19703,335.13,29805,481,17606.63,6,Premium,4,37.6,Wire Transfer,17,2,3,1
INST_03017,Credit Union,Europe,Professional,52,787,450.55,2428,37,500.0,10,Priority,9,58.3,Wire Transfer,9,11,1,0
INST_03018,Bank,Europe,Professional,9,13159,113.94,123,1212,3367.61,11,Priority,8,87.0,Credit Card,1,35,5,0
INST_03019,Insurance Company,Latin America,Enterprise,1,29376,436.45,39215,28,4188.23,6,Standard,15,93.7,Credit Card,0,18,2,0
INST_03020,Bank,Europe,Professional,15,29709,118.23,5019,10,500.0,7,Priority,2,49.1,Invoice,0,9,5,0
INST_03021,Credit Union,Asia Pacific,Enterprise,7,13123,141.04,18966,31,8744.61,9,Priority,4,62.1,ACH,9,13,7,0
INST_03022,Investment Firm,Asia Pacific,Enterprise,30,12724,248.89,6544,592,3789.93,13,Standard,2,74.5,Credit Card,7,33,5,0
INST_03023,Bank,Europe,Professional,75,1893,688.23,5876,1150,11403.5,7,Standard,10,79.7,Credit Card,0,25,7,0
INST_03024,Bank,North America,Professional,28,848,782.28,6988,72,98690.39,10,Standard,3,69.7,Invoice,6,4,2,0
INST_03025,Credit Union,Europe,Basic,52,1757,808.24,8003,5,7997.91,10,Premium,3,61.8,Credit Card,6,9,3,0
INST_03026,Payment Processor,Asia Pacific,Basic,14,245,60.0,70569,9,21141.47,11,Priority,11,76.6,Credit Card,8,3,6,1
INST_03027,Investment Firm,North America,Basic,35,22341,400.22,52076,21,39004.4,8,Priority,9,85.4,Invoice,5,31,9,0
INST_03028,Investment Firm,Europe,Basic,44,1948,318.58,3597,14,10280.87,6,Standard,4,58.0,Credit Card,3,13,4,1
INST_03029,Investment Firm,Asia Pacific,Basic,29,20681,64.16,4413,239,1341.02,10,Premium,3,94.4,ACH,1,35,5,0
INST_03030,Bank,North America,Professional,17,470,411.24,38897,4859,500.0,7,Standard,8,96.2,ACH,0,35,9,1
INST_03031,Credit Union,Europe,Professional,23,15122,298.71,106804,621,8617.65,6,Standard,19,77.4,Wire Transfer,0,23,3,0
INST_03032,Insurance Company,North America,Professional,28,1418,745.33,104371,19,2696.24,4,Priority,3,64.1,Invoice,2,24,11,0
INST_03033,Bank,North America,Basic,7,434,444.74,4893,42,33705.0,6,Priority,0,67.7,Invoice,0,17,5,1
INST_03034,Bank,Asia Pacific,Basic,39,34223,208.68,97145,60,2409.84,6,Standard,14,41.4,Wire Transfer,0,15,11,0
INST_03035,Bank,North America,Professional,72,15692,1225.27,1533,299,4810.42,4,Standard,1,86.1,Credit Card,3,13,13,0
INST_03036,Credit Union,North America,Professional,15,4095,50.0,16247,2510,863.92,9,Premium,16,69.6,Credit Card,26,33,7,0
INST_03037,Payment Processor,Latin America,Professional,28,3136,373.49,45731,63,2934.38,3,Priority,12,41.1,Invoice,18,14,4,0
INST_03038,Bank,North America,Professional,32,5763,50.0,974,2367,1194.82,6,Standard,7,94.3,ACH,7,34,5,0
INST_03039,Credit Union,Middle East,Enterprise,26,3991,135.01,508532,6548,1370.2,2,Standard,13,83.6,ACH,1,28,8,0
INST_03040,Bank,Middle East,Professional,19,908,757.31,161142,79,4540.44,5,Standard,2,68.3,Invoice,7,8,4,1
INST_03041,Payment Processor,North America,Professional,51,1606,87.44,58133,75,1977.57,10,Priority,13,54.1,Wire Transfer,5,12,6,1
INST_03042,Bank,North America,Enterprise,14,56448,73.08,5179,77,253687.2,13,Standard,5,90.6,Credit Card,1,5,1,0
INST_03043,Credit Union,Asia Pacific,Enterprise,1,164100,7032.76,19887,166,17220.25,12,Premium,1,68.2,ACH,0,5,8,0
INST_03044,Insurance Company,Europe,Professional,44,31070,78.95,72087,77,25008.22,13,Standard,2,55.5,Invoice,3,19,4,0
INST_03045,Insurance Company,North America,Professional,26,6107,2923.76,4088,728,4161.62,6,Standard,10,83.7,Wire Transfer,4,9,4,0
INST_03046,Credit Union,Asia Pacific,Basic,45,1796,328.11,16802,9,5759.63,11,Standard,12,85.1,Credit Card,4,34,3,0
INST_03047,Bank,North America,Professional,3,900,214.91,86299,56,2580.17,10,Priority,14,65.5,Invoice,1,13,3,1
INST_03048,Credit Union,Latin America,Enterprise,1,993,796.43,2340,268,251845.57,8,Priority,1,71.8,ACH,6,1,4,1
INST_03049,Bank,North America,Professional,65,1299,2006.03,36266,710,4174.31,8,Standard,16,56.6,Wire Transfer,5,4,6,0
INST_03050,Bank,North America,Enterprise,3,75112,101.97,1584,7719,1986.98,9,Standard,4,78.0,ACH,1,13,6,1
INST_03051,Credit Union,North America,Professional,39,44775,218.7,5346,14,1586.04,9,Standard,34,76.3,Wire Transfer,6,18,7,0
INST_03052,Bank,Middle East,Enterprise,41,9130,1114.59,10333,45,8127.63,6,Standard,4,82.8,ACH,6,0,5,1
